Date,Description,Category,Amount
02/16/2027,gikam,Daycare,$6837.89
04/15/2018,mavgo,Daycare,$5988.57
01/14/1921,zu,Daycare,$736.51
10/20/2060,oducup,Daycare,$1665.84
10/01/2009,gete,Daycare,$9449.34
10/17/2009,idjes,Daycare,$8021.63
02/21/2063,ti,Daycare,$7707.66
03/15/2003,cintun,Daycare,$957.70
03/16/1994,ogigucoz,Daycare,$6346.06
08/26/2036,ufuiseule,Daycare,$17.21
11/01/1953,ha,Daycare,$3371.13
02/27/2009,miazrep,Daycare,$5556.80
02/13/1987,rabuw,Daycare,$8300.81
04/14/2009,tapa,Daycare,$4929.87
04/06/2054,pilcico,Daycare,$8251.48
09/09/2059,kivomgun,Daycare,$1688.86
10/26/2029,izotirgam,Daycare,$8339.56
05/04/2063,emetizkal,Daycare,$8044.19
12/05/2017,ci,Daycare,$5696.70
07/23/1979,cet,Daycare,$7744.40
12/08/1917,kidbowzup,Daycare,$77.07
12/21/2069,cifaw,Daycare,$4867.47
05/01/1956,ziwutrav,Daycare,$435.19
08/03/2052,tob,Daycare,$241.71
12/17/2066,kuzuga,Daycare,$8800.57
08/10/1908,ta,Daycare,$7380.55
04/11/1925,inuricod,Daycare,$3529.84
10/31/2014,ulunulo,Daycare,$3789.75
06/05/1943,hoijelip,Daycare,$2113.94
07/17/1919,vof,Daycare,$5141.56
07/13/1968,aceke,Daycare,$297.34
09/08/1908,uw,Daycare,$9845.36
01/28/2056,tur,Daycare,$9146.70
07/26/2022,miklon,Daycare,$4433.91
07/26/1999,ilakilbip,Daycare,$3549.94
01/23/1952,hihucek,Daycare,$3310.78
06/25/1939,cidezge,Daycare,$2396.05
06/09/2022,uhze,Daycare,$921.72
09/13/1958,fa,Daycare,$1738.96
02/18/1977,mez,Daycare,$5085.33
07/06/1962,virok,Daycare,$2495.20
06/30/1971,kuvfuze,Daycare,$3319.01
09/02/1946,gev,Daycare,$9741.69
02/27/1975,dihevik,Daycare,$2364.76
04/14/1951,reg,Daycare,$1947.08
06/16/1960,put,Daycare,$1651.12
10/03/1984,jelbe,Daycare,$6922.55
04/29/1993,sahpin,Daycare,$2448.17
06/01/2032,hudonalu,Daycare,$5044.75
04/26/1907,pemevama,Daycare,$1514.49
12/08/1970,ah,Daycare,$8438.50
11/21/1979,pu,Daycare,$6245.69
12/23/2063,jasob,Daycare,$5955.55
09/17/2021,evjapuri,Daycare,$6401.21
11/02/1933,neshe,Daycare,$907.84
12/28/2017,uje,Daycare,$1939.95
04/20/1955,bogolal,Daycare,$3717.76
05/08/1961,bom,Daycare,$7622.35
12/29/2039,sug,Daycare,$3867.48
10/15/1954,soajo,Daycare,$5951.72
09/29/1989,eztisuv,Daycare,$4918.26
01/06/1992,na,Daycare,$5060.14
02/10/2044,gisfol,Daycare,$2612.92
06/29/2059,ek,Daycare,$8291.81
06/16/2051,ehhawbi,Daycare,$32.08
11/04/1907,vod,Daycare,$3417.99
09/25/1915,zisaraduj,Daycare,$8954.45
10/18/2001,hib,Daycare,$443.61
01/02/2013,zup,Daycare,$6611.56
05/03/2016,tu,Daycare,$4097.30
02/28/2002,ewe,Daycare,$7076.76
03/20/1931,sahaom,Daycare,$2900.70
03/01/1911,omavanba,Daycare,$5806.81
06/14/1961,utjanpik,Daycare,$8569.54
12/05/1989,sanfiket,Daycare,$7153.88
02/28/1957,fuzo,Daycare,$1200.54
10/10/1953,uwidowesi,Daycare,$9229.68
02/01/1900,wevih,Daycare,$1133.57
04/02/1959,ajoco,Daycare,$1391.34
11/30/1921,koruzon,Daycare,$3669.24
05/19/2069,uhju,Daycare,$8028.82
05/27/1941,du,Daycare,$3547.96
05/21/2028,mu,Daycare,$9960.08
04/25/2041,co,Daycare,$998.31
08/29/2029,rowzohob,Daycare,$2802.52
04/06/2033,pamnef,Daycare,$1302.39
06/18/2003,newu,Daycare,$9524.07
05/24/2036,re,Daycare,$3475.71
05/06/1907,wal,Daycare,$6521.59
07/16/2019,huwfogpub,Daycare,$673.87
11/16/2015,dasouju,Daycare,$1161.00
12/26/1934,rojdon,Daycare,$3665.18
03/31/2047,duk,Daycare,$3705.87
01/20/1988,cozeag,Daycare,$4110.38
08/06/2044,iwusi,Daycare,$7156.53
10/25/2068,ic,Daycare,$7788.98
04/16/2049,mazzagne,Daycare,$8933.62
09/13/2015,jit,Daycare,$736.46
04/02/2058,viododur,Daycare,$9080.40
08/01/1994,miviza,Daycare,$9021.66
08/02/1932,hez,Daycare,$3000.68
10/10/2017,ipu,Daycare,$1611.56
12/29/1954,ja,Daycare,$1021.93
12/22/2043,ete,Daycare,$7146.16
04/10/2045,anma,Daycare,$9119.69
12/25/1909,ibhiwmeh,Daycare,$2668.63
04/23/2054,we,Daycare,$6394.95
01/12/1908,atwij,Daycare,$9942.98
12/23/1935,hoforu,Daycare,$591.93
12/30/2038,erutipup,Daycare,$8650.01
05/23/1994,ba,Daycare,$286.57
08/14/2014,obisabaj,Daycare,$6364.12
10/31/1975,nok,Daycare,$1375.19
04/06/1948,du,Daycare,$2599.96
04/15/2005,razlelcum,Daycare,$6497.59
05/05/2055,vacsis,Daycare,$7692.96
05/10/2057,eroaro,Daycare,$9761.13
03/14/2060,el,Daycare,$6549.43
09/03/1925,si,Daycare,$8746.54
11/21/2047,jesov,Daycare,$5671.61
04/26/2038,pagrohdem,Daycare,$9817.31
09/24/1938,fafte,Daycare,$7212.62
03/17/2023,ahewufez,Daycare,$3758.87
02/04/1903,ujaivika,Daycare,$9771.88
06/13/1965,kosheg,Daycare,$4885.88
06/01/2067,ot,Daycare,$298.05
08/28/1926,kuw,Daycare,$3305.67
03/03/2037,uc,Daycare,$5760.32
06/29/1977,cuvorod,Daycare,$4982.37
07/20/2055,livud,Daycare,$6331.37
06/15/1934,ceb,Daycare,$9475.76
11/24/2047,pog,Daycare,$3217.47
11/23/2005,vu,Daycare,$250.49
10/27/1946,was,Daycare,$5545.48
09/24/1946,ov,Daycare,$3650.26
12/14/2056,gifi,Daycare,$2087.13
09/26/1984,umtuzor,Daycare,$1303.78
10/01/1935,va,Daycare,$5938.65
07/23/1961,deneal,Daycare,$8667.58
01/03/1902,ib,Daycare,$2001.64
01/06/1900,dujoh,Daycare,$6057.72
03/01/1990,giuw,Daycare,$6523.64
08/18/2022,hec,Daycare,$1493.94
04/02/1938,po,Daycare,$3999.78
09/20/1963,sa,Daycare,$7119.89
06/10/2008,gehfijhaw,Daycare,$8850.30
04/11/2064,sirzogom,Daycare,$4159.81
06/11/2003,ecupiba,Daycare,$7223.32
11/27/2067,tosed,Daycare,$7447.11
07/07/1994,go,Daycare,$8740.28
03/05/2038,napego,Daycare,$1919.74
11/02/2010,ke,Daycare,$9147.59
11/18/1974,gebwob,Daycare,$6822.92
07/05/1939,odu,Daycare,$338.97
12/26/1958,we,Daycare,$8013.73
12/08/2040,cilid,Daycare,$9525.11
08/02/1925,bogukgag,Daycare,$9985.40
01/09/1943,porkifut,Daycare,$6995.87
08/15/2057,ton,Daycare,$7138.14
10/15/1985,tof,Daycare,$4553.36
05/25/1962,dap,Daycare,$9123.80
09/20/2038,meikre,Daycare,$5232.65
04/13/1983,bauceari,Daycare,$3467.11
05/26/1945,kopiba,Daycare,$5517.21
05/03/1933,ventejir,Daycare,$3772.35
08/27/2027,liztupi,Daycare,$4765.73
03/07/1935,ekketiv,Daycare,$8898.74
08/15/2057,anesione,Daycare,$5307.46
06/27/2051,azo,Daycare,$9212.47
11/15/2051,pizkew,Daycare,$5955.95
12/29/2053,netapfav,Daycare,$5027.75
10/15/2036,deslew,Daycare,$6265.58
04/05/2066,bug,Daycare,$2410.43
01/07/2035,iga,Daycare,$2376.99
06/17/1950,raw,Daycare,$1894.14
05/30/2028,zocumha,Daycare,$5586.73
07/10/1973,he,Daycare,$8683.74
07/21/2062,iceic,Daycare,$2311.23
09/15/1930,gadre,Daycare,$6320.95
04/21/2004,wi,Daycare,$9596.33
02/21/1985,ro,Daycare,$3435.13
06/28/2005,caddajsog,Daycare,$6273.49
04/12/1970,hon,Daycare,$9963.07
05/04/2037,vi,Daycare,$2208.07
02/14/2070,bevo,Daycare,$7006.98
01/11/2048,akretugu,Daycare,$9734.38
02/15/1989,ucowatvom,Daycare,$9769.84
09/04/2018,buwif,Daycare,$8505.73
06/20/1955,imgoodu,Daycare,$5309.12
01/13/2007,ve,Daycare,$9990.49
03/24/1923,am,Daycare,$7121.18
05/31/1902,ove,Daycare,$2008.81
10/12/2063,ligha,Daycare,$734.10
05/20/1943,cotufwef,Daycare,$7967.17
10/02/1919,wob,Daycare,$5145.26
10/31/1978,cid,Daycare,$1315.31
02/20/1928,roh,Daycare,$9495.60
09/07/1938,ucvap,Daycare,$2584.47
07/19/2016,sojeg,Daycare,$3958.25
04/19/1960,wiptukbef,Daycare,$1747.17
02/28/1949,kotviji,Daycare,$3297.94
02/14/2019,hahiru,Daycare,$993.92
10/03/2068,ku,Daycare,$836.03
05/03/2052,wuj,Daycare,$4910.44
04/14/1998,encar,Daycare,$6498.81
05/15/1966,udu,Daycare,$3214.36
08/19/2041,huat,Daycare,$2350.88
11/14/2004,va,Daycare,$1718.08
03/21/2039,gipad,Daycare,$5111.80
05/05/2059,zojov,Daycare,$9759.44
07/26/1940,dugbecav,Daycare,$1938.42
10/25/1904,reuwa,Daycare,$5201.84
11/28/2038,fotawaju,Daycare,$7399.02
07/25/2051,udsucu,Daycare,$8575.92
08/11/1919,lughigej,Daycare,$873.06
05/19/2018,upesin,Daycare,$9510.17
05/03/2060,dejinaji,Daycare,$6586.08
12/18/2062,jecaksuj,Daycare,$2950.52
01/18/1901,vakeepa,Daycare,$9335.84
04/02/1928,nazet,Daycare,$1426.95
04/18/1954,vafkaczac,Daycare,$7520.79
08/18/1959,bikbuj,Daycare,$8184.72
10/11/1938,berrossez,Daycare,$1407.04
06/18/2059,beggu,Daycare,$5287.18
05/30/1945,icsonuj,Daycare,$7965.61
08/27/1990,jeot,Daycare,$82.10
09/26/1922,osrur,Daycare,$554.78
09/22/1959,mejboc,Daycare,$1285.28
11/27/2057,fet,Daycare,$5669.91
06/18/1980,bocun,Daycare,$6856.90
03/28/1949,sajifid,Daycare,$6872.03
07/20/1903,uboce,Daycare,$1365.09
03/05/2061,ideni,Daycare,$1200.84
04/14/1951,refhuwkem,Daycare,$680.15
03/08/1980,celor,Daycare,$1366.77
06/13/2032,wakbioh,Daycare,$8938.77
06/14/1925,epi,Daycare,$9999.00
07/24/1922,me,Daycare,$7534.08
09/20/2016,jovhi,Daycare,$7939.82
07/21/2037,rafto,Daycare,$3607.71
11/14/1961,sevhufen,Daycare,$2360.85
05/08/1971,co,Daycare,$2803.38
12/23/2030,jevzem,Daycare,$6613.02
08/24/1917,foz,Daycare,$8791.21
01/19/1950,jir,Daycare,$653.38
06/13/1957,get,Daycare,$550.24
10/29/2058,curiz,Daycare,$5311.83
06/12/2059,itatosug,Daycare,$8723.51
09/04/1925,kego,Daycare,$8578.46
08/08/1975,fetpu,Daycare,$4345.18
03/25/1995,dopkeh,Daycare,$4059.96
09/30/2024,ocojitu,Daycare,$9922.04
01/05/1980,uzonozi,Daycare,$8228.49
01/29/2026,zum,Daycare,$2855.08
01/07/2030,pur,Daycare,$7236.07
08/05/2004,sela,Daycare,$9969.98
09/02/2031,tezumdos,Daycare,$7704.11
08/15/1916,juza,Daycare,$9675.64
02/17/2060,gaf,Daycare,$1588.35
05/18/1998,tazazmos,Daycare,$6434.99
07/22/1968,wo,Daycare,$5541.00
03/01/1979,vatjug,Daycare,$8204.04
07/28/1919,lug,Daycare,$9398.66
12/27/1917,jeverpi,Daycare,$2379.27
10/24/2055,hajmac,Daycare,$2486.74
11/06/1968,age,Daycare,$3972.17
10/13/2060,pugva,Daycare,$2946.80
12/16/1994,lalikaza,Daycare,$5961.00
02/23/1986,itekuw,Daycare,$6188.43
04/21/1908,unuimle,Daycare,$2705.59
11/04/2064,daijakef,Daycare,$1292.81
10/17/2041,hifgifelo,Daycare,$3944.60
09/02/1988,pihzal,Daycare,$1572.19
08/19/1942,ubici,Daycare,$2427.69
01/25/1918,omas,Daycare,$8335.40
10/17/1999,safvitik,Daycare,$196.41
06/15/2067,odu,Daycare,$3860.40
08/27/1975,dajfav,Daycare,$8044.12
05/16/1954,civeshas,Daycare,$5515.01
06/03/1933,erusug,Daycare,$3030.95
12/28/1993,jedibjiv,Daycare,$8827.28
12/19/2060,jos,Daycare,$5308.49
12/28/1915,lubufe,Daycare,$5557.92
07/06/2013,vureshe,Daycare,$7555.43
01/15/1902,etsoazu,Daycare,$2750.37
05/16/2010,ruchoviz,Daycare,$2270.32
12/15/2005,mok,Daycare,$2248.29
11/22/1947,sosiosu,Daycare,$5874.85
05/03/1914,mihpew,Daycare,$9039.77
03/08/1943,oheomi,Daycare,$9052.33
04/23/2046,dutsa,Daycare,$4808.42
07/10/1943,wivehzij,Daycare,$3085.59
12/19/1982,huvwigdel,Daycare,$5548.24
04/13/2061,daga,Daycare,$4726.80
06/25/2011,citidcu,Daycare,$8259.54
02/06/1906,leniruz,Daycare,$6822.79
04/19/1946,secu,Daycare,$6154.86
04/26/1953,putji,Daycare,$1815.58
09/23/2056,ruwdogdu,Daycare,$2596.38
02/13/1954,ranoj,Daycare,$4405.78
10/29/2015,padadfis,Daycare,$26.98
11/09/2007,uvkudsa,Daycare,$7342.02
08/22/1979,donasti,Daycare,$6549.13
11/27/2070,ifiwo,Daycare,$5749.93
10/27/1916,guvja,Daycare,$1508.84
12/11/2019,otiawe,Daycare,$6659.66
01/17/2015,ez,Daycare,$4349.29
11/28/1948,paas,Daycare,$8924.62
01/09/1928,lavuma,Daycare,$6314.24
06/04/2028,wofzeszar,Daycare,$7399.57
11/08/1900,calovo,Daycare,$3747.81
05/17/1985,sukde,Daycare,$3114.45
01/15/2034,umoajode,Daycare,$3772.69
05/07/1919,bar,Daycare,$9238.58
12/02/1904,mubaksec,Daycare,$5635.01
07/27/1986,kig,Daycare,$4912.51
12/14/1967,ona,Daycare,$8991.20
12/07/1983,nok,Daycare,$1595.89
07/20/1900,mulvummir,Daycare,$1917.66
07/16/2051,dovof,Daycare,$2128.43
09/17/1985,lemo,Daycare,$7507.06
05/18/1908,aha,Daycare,$2770.86
02/20/1987,uta,Daycare,$7903.81
08/12/2061,huf,Daycare,$2010.78
03/23/1918,atno,Daycare,$1181.77
08/17/1998,tegkokcu,Daycare,$2227.19
08/30/2057,ug,Daycare,$9202.54
03/23/2054,cisuh,Daycare,$8471.10
07/06/2065,zucoduj,Daycare,$6525.26
02/02/1960,vowi,Daycare,$5247.65
03/23/1947,riba,Daycare,$3488.85
10/25/1960,halazbu,Daycare,$6620.66
02/09/1939,ru,Daycare,$7922.73
12/03/1960,itni,Daycare,$3930.64
09/17/1900,fote,Daycare,$6015.17
09/15/1949,vim,Daycare,$4303.68
06/12/1968,mober,Daycare,$6191.07
11/04/2068,giligu,Daycare,$7154.32
06/17/1972,jelagafo,Daycare,$8677.29
01/27/2041,ba,Daycare,$6010.86
11/23/1961,vigvo,Daycare,$172.43
10/01/1911,jurabnif,Daycare,$9538.72
06/21/2007,visurpan,Daycare,$5729.79
12/18/1965,zo,Daycare,$7909.70
03/27/1971,comfivnu,Daycare,$3599.40
11/22/1946,ap,Daycare,$2419.10
02/20/2021,jal,Daycare,$5410.98
08/27/2019,duki,Daycare,$5971.56
12/02/1917,kewmi,Daycare,$9916.69
05/07/1952,rape,Daycare,$3039.80
03/17/1916,cubcuj,Daycare,$2650.39
12/17/2056,sek,Daycare,$9666.02
08/22/2012,copa,Daycare,$1959.41
08/16/1983,duse,Daycare,$1144.07
11/11/2043,uwajiphu,Daycare,$2555.33
11/21/2042,wozmawbi,Daycare,$9400.18
03/25/2017,besni,Daycare,$406.72
09/21/1982,hutbat,Daycare,$4493.66
01/25/2003,iduirri,Daycare,$6975.82
03/20/1957,med,Daycare,$381.39
11/24/2020,lectutade,Daycare,$7173.94
02/24/1997,tedik,Daycare,$6478.91
09/14/1956,nicu,Daycare,$918.69
03/20/1931,tef,Daycare,$2958.31
11/13/1951,bibubusid,Daycare,$3835.78
07/02/1962,rubef,Daycare,$3922.16
07/24/2027,fa,Daycare,$3217.12
02/28/2068,uca,Daycare,$815.64
08/13/1955,oseihgo,Daycare,$3753.92
10/08/1967,awoit,Daycare,$9199.84
12/27/2037,zewis,Daycare,$3428.61
10/31/2070,fiwom,Daycare,$421.42
02/24/2008,igo,Daycare,$1671.26
03/14/1998,giwat,Daycare,$9647.31
12/03/1996,senvorsi,Daycare,$2462.00
04/30/1962,ukowoho,Daycare,$20.77
06/21/1916,tatibto,Daycare,$7997.06
02/16/2001,usu,Daycare,$1357.23
05/08/1990,ecpu,Daycare,$3271.85
12/25/1967,neoj,Daycare,$3994.34
03/07/1970,debobuzu,Daycare,$4603.70
12/20/2067,suc,Daycare,$2513.69
06/25/2033,mimonih,Daycare,$2021.74
04/04/2031,viwvowa,Daycare,$1802.45
09/17/2024,lota,Daycare,$3519.50
06/30/1948,guimewi,Daycare,$4338.34
09/09/1929,ec,Daycare,$1111.86
09/30/1920,ahbuzcow,Daycare,$6469.03
02/28/2035,te,Daycare,$7897.54
04/07/2011,ojvokhin,Daycare,$3795.10
11/24/1947,orla,Daycare,$3273.12
01/03/1946,ano,Daycare,$3573.41
11/04/1931,aj,Daycare,$251.66
12/17/1986,rihokcal,Daycare,$1048.27
08/26/2054,zu,Daycare,$7627.63
07/07/2053,riko,Daycare,$9498.20
03/12/2006,oce,Daycare,$6673.15
07/13/1937,naolobel,Daycare,$5346.46
01/09/1933,huk,Daycare,$1248.71
10/05/2057,uzeulacut,Daycare,$5853.34
08/07/2011,mehfe,Daycare,$8564.42
07/06/2008,ji,Daycare,$6329.07
01/26/1980,fiwiba,Daycare,$7743.70
02/26/2010,uz,Daycare,$6379.09
02/25/1935,zousi,Daycare,$3313.28
03/30/1951,aga,Daycare,$9246.20
03/09/2018,gakvovu,Daycare,$4459.97
04/22/1900,giammo,Daycare,$7730.77
08/30/2035,doplu,Daycare,$6695.72
06/20/2042,isafuwzo,Daycare,$4257.32
02/17/1902,jeju,Daycare,$3750.66
05/04/2035,bomaru,Daycare,$9997.48
02/18/2020,def,Daycare,$7038.43
09/03/2025,zek,Daycare,$6271.00
08/22/1988,salhire,Daycare,$5873.10
08/17/1947,oso,Daycare,$1131.28
01/09/2016,pecgip,Daycare,$7266.13
01/24/2031,ehiri,Daycare,$8827.11
12/15/1998,viwjid,Daycare,$5491.73
07/07/2070,rir,Daycare,$1281.24
05/07/2054,apa,Daycare,$6526.59
09/21/1922,rudigo,Daycare,$3151.22
12/03/1965,gageple,Daycare,$7559.68
03/13/2001,ewevom,Daycare,$3440.48
05/06/1932,agoca,Daycare,$1120.16
08/07/2010,je,Daycare,$1587.88
02/02/2064,hoblozdav,Daycare,$8246.43
12/06/2009,ecjadiz,Daycare,$3675.45
06/28/2054,hen,Daycare,$3757.92
06/03/1918,jijjusha,Daycare,$936.44
02/04/1911,sisfianu,Daycare,$2400.33
07/17/2050,gozunpo,Daycare,$6598.78
04/08/1902,ocsujdij,Daycare,$1796.02
01/29/1969,zummaned,Daycare,$8147.23
10/27/1919,menow,Daycare,$2622.64
04/06/2047,kolkihzi,Daycare,$8681.48
11/30/2021,tu,Daycare,$2847.15
06/23/2045,jozko,Daycare,$686.82
04/18/2032,laacoir,Daycare,$4317.40
10/09/2037,cozli,Daycare,$3490.28
11/04/2060,cazto,Daycare,$2320.97
07/31/2047,uhbuwi,Daycare,$978.67
12/11/2058,ki,Daycare,$9185.81
06/20/2053,sanila,Daycare,$5399.73
02/20/2043,hebor,Daycare,$6080.11
02/09/1929,volekaj,Daycare,$6951.34
05/23/2016,hugnibope,Daycare,$130.27
03/14/2052,ep,Daycare,$3327.97
06/09/1984,ure,Daycare,$538.00
08/10/1941,ogdivi,Daycare,$8425.54
12/10/1983,nowjuluh,Daycare,$6860.67
06/10/1919,li,Daycare,$1621.25
09/28/1963,curveggad,Daycare,$1470.71
01/30/1976,ros,Daycare,$8823.16
02/09/2006,esberu,Daycare,$1537.94
03/09/1959,tuwewjap,Daycare,$739.87
09/14/1900,haw,Daycare,$2729.75
06/21/1903,tit,Daycare,$8522.10
01/09/2052,uvwagi,Daycare,$6176.63
11/09/1927,reus,Daycare,$8553.75
03/01/2014,bob,Daycare,$9365.24
10/03/1900,ecu,Daycare,$3483.43
01/14/1906,misuk,Daycare,$1377.37
03/27/1976,mil,Daycare,$7002.87
01/16/1926,pogvonro,Daycare,$7518.30
09/13/1936,surwa,Daycare,$3166.30
10/28/2042,me,Daycare,$4381.71
06/17/1909,terum,Daycare,$7001.60
10/27/1901,rarec,Daycare,$5871.03
06/22/1900,za,Daycare,$389.93
04/27/1977,conkifnic,Daycare,$6120.79
05/02/2059,unsowmo,Daycare,$1529.80
06/20/1945,haon,Daycare,$9567.79
03/14/1976,pev,Daycare,$6637.07
06/26/1965,efauvcov,Daycare,$2093.75
10/24/2061,gejfemri,Daycare,$7034.93
01/27/2028,lojarfeb,Daycare,$1216.34
01/22/1902,ip,Daycare,$4171.69
10/15/1934,bogasi,Daycare,$6812.29
02/19/1972,onomer,Daycare,$4990.48
09/29/2004,sedpafe,Daycare,$7413.92
02/24/2035,cignu,Daycare,$3436.20
01/03/2008,hujno,Daycare,$746.70
06/07/2057,mozfet,Daycare,$1693.01
10/19/1991,uhpamu,Daycare,$7688.45
06/01/1940,utevi,Daycare,$5793.08
03/27/1974,wuggugi,Daycare,$5973.72
03/30/1905,mo,Daycare,$9555.99
11/02/2010,kizat,Daycare,$1500.48
06/24/1926,ari,Daycare,$8880.93
12/15/2016,ewwem,Daycare,$2644.35
01/05/2002,uvra,Daycare,$7674.82
03/02/1986,fiziwi,Daycare,$1378.19
06/02/1924,eziti,Daycare,$3042.95
11/06/1981,zonutizes,Daycare,$7173.53
06/29/1906,sinano,Daycare,$8857.68
11/13/1971,remfoh,Daycare,$8076.88
12/06/2065,juscu,Daycare,$5558.94
11/17/1966,cugujse,Daycare,$8439.48
03/10/1964,kibpucmas,Daycare,$9299.19
10/04/2066,ci,Daycare,$4667.46
08/14/2052,dulza,Daycare,$5903.30
03/18/1982,vebob,Daycare,$3857.42
02/09/2001,si,Daycare,$1365.94
02/07/2014,he,Daycare,$2983.98
05/30/2026,mugu,Daycare,$5580.93
05/05/1988,ic,Daycare,$5632.50
04/16/1923,zamiret,Daycare,$3764.32
09/13/1983,sodo,Daycare,$2697.24
12/25/1977,seg,Daycare,$4688.45
09/07/2012,fi,Daycare,$8980.21
07/26/2063,wof,Daycare,$2772.85
07/06/1996,eshez,Daycare,$999.82
06/02/2038,ab,Daycare,$7968.31
04/10/1949,soglu,Daycare,$4362.41
09/06/1916,go,Daycare,$4241.78
08/26/1924,pidfesi,Daycare,$7142.01
09/17/2007,wef,Daycare,$3054.95
12/25/2068,fufpuz,Daycare,$4595.08
05/06/1906,hupaput,Daycare,$817.46
07/04/1941,lownifi,Daycare,$4763.59
05/30/1973,amwerwab,Daycare,$3916.06
01/28/1998,ciwosed,Daycare,$9248.07
06/11/2004,esbaza,Daycare,$1214.70
06/20/2026,patalok,Daycare,$9198.17
09/25/2064,uvaha,Daycare,$6846.90
10/18/1998,vemfe,Daycare,$1842.57
11/24/1974,cuw,Daycare,$8486.26
10/07/2056,hoflernew,Daycare,$6955.91
09/18/2056,reba,Daycare,$111.33
09/20/2054,wasa,Daycare,$7535.32
08/15/2041,hahsa,Daycare,$6043.40
04/07/1978,warbamas,Daycare,$7420.14
02/01/2063,du,Daycare,$6128.19
02/25/2000,joar,Daycare,$926.05
11/06/2038,hud,Daycare,$17.66
08/18/1941,pada,Daycare,$4630.74
01/27/1919,sicowuve,Daycare,$5833.19
04/21/1998,ace,Daycare,$9921.80
11/30/2016,ligitfun,Daycare,$1977.78
09/11/1952,usve,Daycare,$3067.13
07/01/2038,nonom,Daycare,$5930.11
05/03/2005,veekheb,Daycare,$8314.47
01/09/2029,uhemi,Daycare,$7956.10
02/23/2061,rovmisag,Daycare,$98.77
04/15/1962,otonor,Daycare,$8002.53
03/31/2038,hifif,Daycare,$5912.70
01/13/1993,eli,Daycare,$5282.67
12/02/1935,lohziati,Daycare,$9126.79
07/31/1946,biwenuek,Daycare,$4792.97
10/07/2021,iwwar,Daycare,$3074.97
04/15/1983,hefiteh,Daycare,$3146.28
01/24/2007,ocakellib,Daycare,$2641.51
06/30/2040,lerit,Daycare,$2153.53
04/14/1938,bepnehcez,Daycare,$2425.61
05/19/1972,obe,Daycare,$1194.62
03/28/2035,fin,Daycare,$656.99
08/21/2037,to,Daycare,$4013.09
01/09/1926,tariwtoc,Daycare,$41.72
02/01/2018,hesgupti,Daycare,$4283.75
07/06/2055,eratetow,Daycare,$3589.94
12/14/1909,soztu,Daycare,$2199.79
06/28/2058,eteoci,Daycare,$9225.38
07/03/2026,himmioz,Daycare,$6728.56
01/23/1984,upni,Daycare,$3216.54
06/16/2062,ci,Daycare,$249.25
09/21/2037,ac,Daycare,$7996.05
06/15/1949,foamu,Daycare,$6437.33
03/13/1951,heoltez,Daycare,$8496.41
12/03/2028,umeuma,Daycare,$2932.66
03/21/1917,lik,Daycare,$3807.68
01/01/1902,enhos,Daycare,$9025.06
03/03/2042,ruded,Daycare,$9524.57
10/29/1986,gaogiku,Daycare,$1634.04
07/11/2060,mizatiwik,Daycare,$6301.02
07/31/2068,sig,Daycare,$779.77
10/20/1919,civec,Daycare,$187.37
04/27/2012,otaezjiv,Daycare,$8800.27
08/24/1923,apike,Daycare,$2632.82
03/24/1949,gik,Daycare,$5356.95
02/10/2035,ico,Daycare,$6438.53
03/15/1971,idmog,Daycare,$749.89
06/10/1991,jo,Daycare,$8073.49
03/13/2036,revmocuj,Daycare,$709.18
02/11/1931,mig,Daycare,$3185.88
06/29/2027,kakime,Daycare,$9830.53
05/28/2019,ko,Daycare,$4796.46
10/29/1973,ni,Daycare,$1814.55
06/18/1934,we,Daycare,$7059.31
07/23/1984,wakawal,Daycare,$5595.32
01/07/1998,batuha,Daycare,$9260.39
07/05/1978,hob,Daycare,$7773.35
10/15/1966,sar,Daycare,$3143.30
08/02/2027,hel,Daycare,$4700.32
04/12/1902,mialo,Daycare,$5302.41
08/27/1920,du,Daycare,$5796.89
05/07/2063,marku,Daycare,$5884.71
09/22/2005,nenib,Daycare,$2020.89
05/08/1976,uhtuc,Daycare,$1023.25
07/07/1960,lavuscub,Daycare,$1383.10
04/21/2062,izovda,Daycare,$1003.51
07/22/2030,gunivicu,Daycare,$1646.04
07/02/1993,ojoge,Daycare,$8098.42
08/09/1969,rovduc,Daycare,$8253.59
11/21/2006,tuhawuj,Daycare,$6561.01
08/25/1917,ekonfi,Daycare,$5629.65
11/03/2057,evbog,Daycare,$5310.77
01/07/2043,lukleb,Daycare,$4708.55
12/28/2016,rokobog,Daycare,$9135.12
04/23/1903,juwode,Daycare,$1040.74
08/24/1957,fe,Daycare,$5997.42
03/31/2027,ijzi,Daycare,$1314.78
01/20/1934,hiavfu,Daycare,$9354.23
11/14/1920,fossenlit,Daycare,$1723.95
02/14/2050,den,Daycare,$4346.10
05/23/2005,oja,Daycare,$3648.20
01/03/1919,natbibun,Daycare,$6471.04
05/16/1977,narip,Daycare,$3975.79
12/25/1975,rebed,Daycare,$2371.04
03/20/2046,ko,Daycare,$6773.01
05/06/1977,juecce,Daycare,$1750.03
02/03/1957,zacag,Daycare,$1506.57
01/15/1974,fuhlozcok,Daycare,$2730.41
07/02/2002,fur,Daycare,$2329.10
01/02/2038,vekiw,Daycare,$3864.51
12/31/1969,cezovu,Daycare,$5624.98
03/17/1935,rota,Daycare,$1411.25
10/04/2038,ocohivmo,Daycare,$6318.94
