Date,Description,Category,Amount
05/14/1900,ridapva,Daycare,$7512.22
09/10/1967,husa,Daycare,$4687.65
03/10/2053,dusosca,Daycare,$9069.87
10/11/2065,vibeivu,Daycare,$4243.37
02/05/1916,tezal,Daycare,$6744.67
01/06/1956,etfob,Daycare,$5153.84
03/08/2034,avjadu,Daycare,$2948.34
03/06/2025,lohguke,Daycare,$7753.48
05/23/1926,semesur,Daycare,$453.55
06/27/2051,vagaben,Daycare,$6479.38
02/24/2031,rut,Daycare,$9153.38
06/07/2009,ha,Daycare,$3194.06
01/13/2036,ko,Daycare,$4241.24
12/15/1989,zumititud,Daycare,$1610.06
10/04/2023,ebigo,Daycare,$2405.02
10/24/2061,gaftud,Daycare,$920.57
11/21/2011,naftab,Daycare,$2976.54
07/23/1908,ribzoba,Daycare,$6942.65
08/03/2001,kawpat,Daycare,$7730.95
07/22/2041,za,Daycare,$9431.00
12/05/1911,valac,Daycare,$7380.63
01/03/2052,fabtus,Daycare,$7875.70
01/19/2021,aj,Daycare,$3208.94
10/11/2040,gesirow,Daycare,$5791.50
12/16/1997,sunu,Daycare,$2522.82
05/21/2060,tib,Daycare,$7986.98
09/30/2006,modan,Daycare,$9287.15
07/27/1982,ophuknak,Daycare,$7999.48
09/29/2042,akvozhu,Daycare,$8059.98
11/28/1926,pucip,Daycare,$5009.56
08/07/2026,vi,Daycare,$9625.51
05/24/1940,lonmosja,Daycare,$9549.24
03/27/2018,vazat,Daycare,$557.46
11/18/2000,ridanacab,Daycare,$3779.01
08/26/1935,baw,Daycare,$7926.06
06/11/2062,ita,Daycare,$2007.84
05/06/2040,sa,Daycare,$1320.07
06/25/2040,wisca,Daycare,$3751.49
09/17/2058,bid,Daycare,$1654.75
03/05/1936,we,Daycare,$9477.13
09/12/1959,natlu,Daycare,$8426.41
01/21/2013,ozavanat,Daycare,$5604.49
07/12/1944,ko,Daycare,$780.63
09/21/1935,abukamza,Daycare,$7582.00
12/12/1967,wo,Daycare,$5722.02
09/24/2007,bah,Daycare,$3719.14
07/04/1907,fo,Daycare,$5566.63
11/14/1915,logorris,Daycare,$5519.82
02/13/1969,cim,Daycare,$4119.37
09/09/2030,sem,Daycare,$5824.03
12/10/1902,pebva,Daycare,$4099.20
04/29/1996,bow,Daycare,$3787.71
12/07/1908,fiw,Daycare,$4288.52
07/02/2057,ojwuaso,Daycare,$6030.02
11/08/1929,fempow,Daycare,$8194.29
06/04/2064,nivgof,Daycare,$6262.80
10/11/2011,vozuj,Daycare,$3670.08
12/25/1942,cici,Daycare,$3190.30
05/19/2022,va,Daycare,$9474.77
09/07/2063,teh,Daycare,$2221.53
12/04/2040,duscocnuw,Daycare,$1817.45
06/27/2056,hu,Daycare,$4895.60
08/24/2050,vifu,Daycare,$5319.19
01/08/1964,ij,Daycare,$2596.26
05/01/1976,kasiv,Daycare,$4568.83
10/01/1939,pina,Daycare,$5253.06
10/31/1975,lobe,Daycare,$3928.95
01/06/2044,ruwonor,Daycare,$7470.72
02/09/1954,uwle,Daycare,$9146.10
06/27/1915,tafopfi,Daycare,$4331.20
01/23/2009,zubnemo,Daycare,$1855.62
10/04/2026,foudedat,Daycare,$8703.58
01/15/1932,ku,Daycare,$9666.13
03/09/1901,wefogjiv,Daycare,$1199.05
12/17/1970,ira,Daycare,$1743.01
03/28/1947,pej,Daycare,$7187.57
05/19/1982,zuwo,Daycare,$1173.13
01/13/2024,libivugu,Daycare,$4378.60
11/12/1995,wo,Daycare,$7929.01
05/24/2067,huc,Daycare,$8369.12
08/23/1970,jalahu,Daycare,$7950.90
01/20/1950,fuceg,Daycare,$3256.50
12/28/2020,ser,Daycare,$2104.59
07/16/2070,niw,Daycare,$793.76
08/05/2066,te,Daycare,$5418.51
03/15/1933,ec,Daycare,$7340.41
06/14/1972,pawuhe,Daycare,$516.77
05/08/1959,gicvaj,Daycare,$4348.87
02/09/1938,mano,Daycare,$6411.05
01/18/1999,citwu,Daycare,$1356.92
04/11/2014,onpu,Daycare,$4695.19
02/03/1945,ohuirbej,Daycare,$9919.93
03/24/2013,tagi,Daycare,$2937.15
11/09/1920,eti,Daycare,$7086.28
01/30/1936,wujuwan,Daycare,$7230.76
09/22/2017,gubihuv,Daycare,$9640.52
08/27/1999,pe,Daycare,$6596.24
10/06/1995,pogvok,Daycare,$1051.24
06/05/1979,wow,Daycare,$5014.12
02/14/1928,cutu,Daycare,$4524.11
10/08/1918,fezhiito,Daycare,$4461.56
01/18/1979,adtelges,Daycare,$4415.39
03/13/2025,mabaz,Daycare,$6025.65
03/20/2035,tope,Daycare,$6715.47
01/07/2068,cuju,Daycare,$8113.98
06/04/1926,kuhuzo,Daycare,$9592.22
03/12/2042,mimpec,Daycare,$5648.89
05/27/1951,mi,Daycare,$8685.57
03/05/2051,nuju,Daycare,$1216.41
04/15/1995,cep,Daycare,$1376.69
01/04/1954,zij,Daycare,$4223.14
11/13/2064,zih,Daycare,$2386.75
06/23/1959,neh,Daycare,$7319.04
08/06/2014,ralad,Daycare,$7728.34
05/31/1932,okomoc,Daycare,$9035.09
03/26/1957,nelubzap,Daycare,$4089.07
12/11/1933,zuhdewosu,Daycare,$7657.46
03/23/2010,oc,Daycare,$1006.19
07/09/1984,ifi,Daycare,$2963.69
01/23/1920,sefuf,Daycare,$4723.74
09/19/1998,cahu,Daycare,$3255.29
01/02/1909,poof,Daycare,$9489.55
01/22/1911,inasurad,Daycare,$2815.28
11/25/1999,utizi,Daycare,$3202.06
01/08/1948,ehedoha,Daycare,$4347.81
05/18/1929,dukwah,Daycare,$8601.37
08/22/1910,gomuzam,Daycare,$3961.23
01/31/1938,mabibem,Daycare,$6125.17
05/17/2020,zojemuawi,Daycare,$8306.66
08/12/1934,zowakij,Daycare,$3500.39
02/12/1943,itovcum,Daycare,$8942.66
11/14/1996,kol,Daycare,$2772.51
12/02/2005,fom,Daycare,$346.60
06/04/1974,godwu,Daycare,$1748.29
05/16/1947,upifewe,Daycare,$2027.20
12/29/1925,tike,Daycare,$3657.60
02/17/1942,bo,Daycare,$388.47
11/01/1909,ne,Daycare,$2043.42
10/21/1952,te,Daycare,$1919.11
12/18/2032,fuemo,Daycare,$5028.11
09/01/2009,wuzfumo,Daycare,$9086.19
11/07/2060,viedo,Daycare,$7275.29
08/15/2056,uwabi,Daycare,$9623.69
02/10/1986,muago,Daycare,$760.75
11/17/2052,ilo,Daycare,$7725.49
10/01/1923,wukiz,Daycare,$7057.17
01/25/1995,hor,Daycare,$6200.89
05/08/1952,wuzwic,Daycare,$4381.28
10/18/1947,ujosuhfur,Daycare,$3013.87
11/27/2022,jewim,Daycare,$2430.89
10/21/1918,cihibze,Daycare,$8598.96
02/10/1922,pisa,Daycare,$7122.62
06/15/2003,itu,Daycare,$6987.86
01/29/2033,nuva,Daycare,$3389.56
06/23/1921,ijiok,Daycare,$2191.60
05/16/1949,nupgaku,Daycare,$3713.07
12/15/2033,oriduoke,Daycare,$8318.01
04/25/1978,limacbuv,Daycare,$7475.99
11/19/1994,unepan,Daycare,$9013.84
05/05/1948,em,Daycare,$9639.52
07/24/1926,ecu,Daycare,$6150.97
10/26/1925,goad,Daycare,$766.02
11/26/2044,wewtic,Daycare,$4337.64
05/10/2002,keek,Daycare,$9014.37
08/06/2043,epu,Daycare,$7492.82
03/05/2050,owi,Daycare,$2964.02
08/04/1945,eg,Daycare,$2143.69
01/28/1901,kebwez,Daycare,$1154.25
05/14/2053,ulamocoz,Daycare,$1904.57
02/15/2010,logoj,Daycare,$395.42
04/20/2002,anihup,Daycare,$5343.47
10/09/1937,ganzuv,Daycare,$2083.77
09/14/2017,oftob,Daycare,$6951.79
03/24/1952,teje,Daycare,$796.64
10/27/1978,hap,Daycare,$1385.71
10/18/1906,kuw,Daycare,$1294.86
12/15/1982,hewumzor,Daycare,$6776.69
11/13/2041,bo,Daycare,$8779.64
09/03/1996,duswi,Daycare,$4592.66
02/23/2032,onlobzup,Daycare,$2249.28
03/10/1973,kebjode,Daycare,$4391.38
10/17/1986,migzo,Daycare,$73.62
06/14/2044,elod,Daycare,$7299.67
05/26/1963,zubli,Daycare,$4851.46
09/05/1921,gones,Daycare,$8206.92
09/28/1925,ot,Daycare,$2975.44
04/06/2046,eve,Daycare,$7588.99
10/15/2056,ren,Daycare,$5493.26
12/04/2060,ni,Daycare,$9911.30
11/30/2066,kuofze,Daycare,$3276.80
08/15/1943,razujpo,Daycare,$1718.18
08/08/2009,gibloker,Daycare,$3040.40
09/03/2025,gunesit,Daycare,$7085.93
10/10/2028,nedmakeg,Daycare,$5972.73
03/27/2058,sozwufzuj,Daycare,$849.37
03/07/2025,gur,Daycare,$5799.92
06/20/1919,soc,Daycare,$3819.14
09/24/1950,uhevoucu,Daycare,$4692.66
05/18/2018,dep,Daycare,$7171.84
09/11/2066,mewluw,Daycare,$9398.42
04/27/1942,jogogiiku,Daycare,$9977.45
08/05/1984,zighas,Daycare,$4455.02
06/14/2023,maca,Daycare,$7548.87
07/06/2064,lammatci,Daycare,$8504.85
06/27/2026,vobeni,Daycare,$7003.46
09/14/1992,hahdo,Daycare,$9278.07
09/19/1976,wawmovi,Daycare,$8003.61
01/03/1982,jigvulle,Daycare,$6692.55
03/24/1982,jew,Daycare,$8535.74
03/13/2017,ce,Daycare,$2175.30
11/29/2045,fuwape,Daycare,$8832.69
12/02/1946,alkuk,Daycare,$7780.03
09/26/1991,ru,Daycare,$7481.02
04/03/2035,fafweldis,Daycare,$2187.38
12/28/2004,ocgoc,Daycare,$5787.59
01/28/2028,omrosew,Daycare,$9132.93
08/02/2000,miz,Daycare,$4305.54
04/21/1965,faamgu,Daycare,$247.85
03/13/2002,saftudjub,Daycare,$8087.18
07/30/2034,efbe,Daycare,$9710.89
04/21/1907,fokewe,Daycare,$6782.93
10/21/1959,tihifne,Daycare,$513.63
05/23/1991,tuv,Daycare,$1986.92
09/21/1925,wuavizih,Daycare,$183.29
07/30/1963,bam,Daycare,$5345.82
02/08/1989,wavenofos,Daycare,$9531.83
10/19/2000,ferakda,Daycare,$9596.47
02/25/1953,ur,Daycare,$9469.11
01/02/2056,obuplav,Daycare,$8764.93
09/20/2032,nuewi,Daycare,$3707.44
09/07/1920,go,Daycare,$6476.58
07/05/1943,nisez,Daycare,$5117.39
02/25/2019,ivetulzah,Daycare,$5765.56
03/04/2065,bop,Daycare,$5109.40
09/01/2017,wowe,Daycare,$9851.96
03/07/2055,jozma,Daycare,$8509.96
01/05/1965,hikunauw,Daycare,$3945.51
09/17/1906,up,Daycare,$9859.80
01/20/1939,fo,Daycare,$9577.06
10/03/2058,zo,Daycare,$442.70
01/13/2039,vev,Daycare,$8905.24
01/20/1951,jahtejo,Daycare,$4868.49
08/17/1924,ol,Daycare,$4875.70
07/14/2061,itage,Daycare,$5393.10
09/27/1925,miza,Daycare,$4101.05
05/31/1963,tiw,Daycare,$1336.67
02/05/1941,hur,Daycare,$6609.83
06/26/2051,puw,Daycare,$1696.61
09/18/1966,tom,Daycare,$3747.90
07/14/2006,fu,Daycare,$8281.20
02/28/2024,taebi,Daycare,$1917.34
07/23/1990,atbeti,Daycare,$9448.37
12/20/1965,ugozubbag,Daycare,$2818.75
11/17/1934,cet,Daycare,$9570.07
12/12/1910,faviz,Daycare,$7465.64
08/27/2035,vogvubi,Daycare,$3198.04
08/01/1987,raokococ,Daycare,$7931.49
10/22/1960,ubeab,Daycare,$8185.03
04/19/1975,cav,Daycare,$1831.37
05/12/2035,vihemre,Daycare,$3648.08
01/17/1919,nuuvnin,Daycare,$1774.75
04/11/1945,ucmugse,Daycare,$8888.90
05/05/1939,zu,Daycare,$3271.12
09/17/1980,waevi,Daycare,$8559.06
10/15/1982,mic,Daycare,$5752.37
07/08/2006,apa,Daycare,$7898.63
12/07/2036,zug,Daycare,$5036.79
08/28/2032,jaorbop,Daycare,$2414.31
05/21/1987,od,Daycare,$5622.64
08/15/2014,oja,Daycare,$7301.16
11/17/2050,wer,Daycare,$1745.30
01/05/1952,iv,Daycare,$411.30
02/11/1939,muvnefmer,Daycare,$1704.18
09/04/2058,bo,Daycare,$3665.59
05/04/1979,wanewod,Daycare,$9246.55
09/21/1930,icilob,Daycare,$6115.08
03/17/1945,pinluw,Daycare,$4236.51
11/08/1923,nail,Daycare,$8768.37
01/16/1936,nezgokhim,Daycare,$4153.61
05/04/1924,evel,Daycare,$5496.07
09/02/2041,voca,Daycare,$4350.79
07/24/1914,sewoko,Daycare,$2080.23
11/06/2007,vuvaf,Daycare,$9064.08
06/07/2009,lofka,Daycare,$1009.17
12/30/2041,fil,Daycare,$6132.88
07/28/1916,riluk,Daycare,$3145.37
05/18/1990,jij,Daycare,$7313.60
08/10/1943,ezaih,Daycare,$737.26
10/04/2056,pocba,Daycare,$9456.51
05/28/1970,as,Daycare,$5797.37
09/20/1923,regibgij,Daycare,$9451.39
04/22/2043,rijvepa,Daycare,$5619.00
06/13/2008,pafcaije,Daycare,$1736.15
09/28/2038,viwusore,Daycare,$1742.19
01/19/1988,mi,Daycare,$819.75
07/18/2038,rowtonnac,Daycare,$7298.77
08/06/1926,volebu,Daycare,$5745.53
04/09/2043,ruvsotbu,Daycare,$8338.27
07/05/1964,rioza,Daycare,$8078.81
08/10/1983,roub,Daycare,$6979.23
08/04/1918,pe,Daycare,$8771.36
06/24/1969,hig,Daycare,$4287.67
12/18/1922,zodele,Daycare,$1738.72
05/30/2009,degmohce,Daycare,$7965.13
03/07/1936,sec,Daycare,$4103.96
07/26/1983,ulzal,Daycare,$5886.18
02/07/2060,rulfoniz,Daycare,$3836.86
03/10/1971,vi,Daycare,$9863.66
11/29/1946,ukdib,Daycare,$1346.53
05/21/2033,ges,Daycare,$5855.72
06/05/1984,fucwe,Daycare,$594.90
11/05/2044,jar,Daycare,$5299.23
09/27/2053,waw,Daycare,$9883.38
09/15/2056,je,Daycare,$4489.90
03/23/1954,fuaza,Daycare,$6767.45
04/30/2050,we,Daycare,$5000.86
12/07/1908,rusewi,Daycare,$4407.73
11/05/2059,esmiko,Daycare,$3895.25
01/24/1963,juzic,Daycare,$640.30
01/23/2052,juhuvuli,Daycare,$2606.40
06/19/2055,vuon,Daycare,$149.77
02/14/1978,eg,Daycare,$5353.63
05/23/1971,cetim,Daycare,$3105.55
01/31/1962,jizjuheri,Daycare,$4482.32
10/18/1911,li,Daycare,$7645.13
03/16/2041,ak,Daycare,$3253.65
10/16/1905,cig,Daycare,$2983.19
07/12/2068,nuvovde,Daycare,$2707.96
04/04/1968,zaneaho,Daycare,$6731.95
11/30/1969,ahwup,Daycare,$6812.41
12/20/2052,iju,Daycare,$1095.07
05/20/2006,adute,Daycare,$8780.63
01/21/1925,ulbetci,Daycare,$9934.21
09/10/1932,gabpow,Daycare,$1991.51
05/01/2012,ir,Daycare,$3185.58
12/31/2055,iwunol,Daycare,$5268.56
10/30/2036,zavic,Daycare,$8332.10
04/30/2008,wonifowi,Daycare,$4462.50
03/09/1974,ejogejo,Daycare,$7541.75
03/29/1945,naj,Daycare,$9050.17
05/04/1991,cen,Daycare,$8015.45
05/08/1912,areluzvu,Daycare,$1587.65
01/18/1945,kiuzujun,Daycare,$6057.80
07/27/1979,bedlowow,Daycare,$9496.37
08/31/1954,vonkifap,Daycare,$180.95
03/03/2049,miperu,Daycare,$4313.52
06/12/2037,vez,Daycare,$4131.04
01/17/1950,kopohe,Daycare,$800.85
03/04/2031,uti,Daycare,$8634.67
03/21/2045,uno,Daycare,$5835.42
05/06/1956,gopwah,Daycare,$7514.33
05/29/2012,risege,Daycare,$2824.39
11/01/2059,ki,Daycare,$3603.31
05/06/2059,zeacdid,Daycare,$9189.09
11/29/1979,nuh,Daycare,$3096.40
07/26/2020,serasez,Daycare,$3894.42
12/14/1936,uf,Daycare,$2857.13
11/30/1940,ja,Daycare,$9180.26
04/26/1949,akilari,Daycare,$5751.90
11/19/2058,dor,Daycare,$9606.05
05/06/1921,ow,Daycare,$2167.59
04/23/2016,baotaila,Daycare,$4535.03
02/07/1945,ibufu,Daycare,$3636.27
04/22/1908,olni,Daycare,$3898.29
03/04/1904,hedih,Daycare,$4833.18
07/26/1943,efubaas,Daycare,$3083.34
09/16/1947,suuvuuc,Daycare,$8232.48
05/19/1983,lavjoeve,Daycare,$2449.06
06/24/1925,nifbedlu,Daycare,$6467.11
04/05/1947,sojuwi,Daycare,$4856.93
05/28/1965,ilaum,Daycare,$9473.48
03/11/2000,ju,Daycare,$6727.71
11/19/1936,huf,Daycare,$9937.67
02/21/1939,co,Daycare,$6156.08
09/17/1915,kuwa,Daycare,$517.58
12/27/1998,lur,Daycare,$4032.14
06/09/2028,waddi,Daycare,$1862.61
06/23/1908,rodat,Daycare,$8390.76
07/27/2001,kazu,Daycare,$5658.58
04/08/1994,goho,Daycare,$5410.55
04/29/1944,suhudja,Daycare,$9756.09
08/18/1944,ro,Daycare,$2563.89
03/11/1942,barziv,Daycare,$6131.82
12/08/1913,loboweohu,Daycare,$1089.15
02/18/2045,but,Daycare,$4246.24
05/29/2068,fedego,Daycare,$588.05
03/04/1992,ezajieg,Daycare,$1365.19
01/31/2068,gocehak,Daycare,$4405.76
11/26/1989,hu,Daycare,$302.66
02/17/2065,lubwop,Daycare,$7600.28
04/19/1954,won,Daycare,$1373.22
02/25/1982,furaz,Daycare,$224.79
02/04/1903,lebavu,Daycare,$7316.65
01/27/2058,uwiab,Daycare,$8762.56
12/07/2043,fo,Daycare,$645.70
08/22/2005,de,Daycare,$6338.48
03/12/2045,fozciav,Daycare,$2915.87
09/25/1984,mi,Daycare,$703.28
05/04/2052,me,Daycare,$3162.01
12/26/1912,bu,Daycare,$2271.07
04/13/1935,wepeh,Daycare,$7296.50
01/10/2062,mupejo,Daycare,$8378.76
01/03/2004,jakekel,Daycare,$7151.98
06/21/1961,adiji,Daycare,$3401.57
12/12/1958,zuoriri,Daycare,$6822.88
10/24/1949,cac,Daycare,$6397.02
07/01/1936,bawra,Daycare,$1338.16
08/17/1905,suknisu,Daycare,$1133.95
09/18/2001,fe,Daycare,$5105.88
09/19/1919,habsa,Daycare,$5188.98
06/29/1934,pi,Daycare,$2413.00
10/29/2047,fen,Daycare,$5187.84
06/03/2012,donwaz,Daycare,$2286.55
12/07/2017,se,Daycare,$7969.34
01/19/2043,zuvore,Daycare,$4697.92
07/24/1960,gi,Daycare,$211.14
07/25/2009,ubufahe,Daycare,$8744.65
01/28/2029,emlegda,Daycare,$1068.83
11/13/2006,morwuiwe,Daycare,$1395.59
08/19/1996,orhu,Daycare,$6410.37
11/21/2068,voele,Daycare,$4006.24
05/18/1967,heesuwam,Daycare,$2977.17
09/08/1932,ufiba,Daycare,$1362.27
07/22/1994,lotohe,Daycare,$2296.08
02/03/1909,gu,Daycare,$4678.87
10/22/2051,ponpav,Daycare,$9890.55
01/11/2068,tumo,Daycare,$9830.68
07/12/1945,sawvafnu,Daycare,$4830.63
10/26/2053,jegvad,Daycare,$1835.45
06/30/2025,kezerhiz,Daycare,$4483.04
04/08/1947,gok,Daycare,$5807.38
05/29/2046,riid,Daycare,$4500.87
10/24/1937,kujej,Daycare,$8152.39
01/09/1971,tafzovlij,Daycare,$8211.39
11/30/1978,sumagoc,Daycare,$5783.22
09/06/2062,ohpa,Daycare,$7953.44
06/07/2030,pi,Daycare,$7896.48
12/31/2005,zu,Daycare,$1925.38
05/15/2043,ega,Daycare,$6906.40
02/03/2057,bado,Daycare,$4393.89
03/26/1926,kinuwemu,Daycare,$4303.92
07/24/1928,momoni,Daycare,$8801.55
07/15/1921,ruscaphe,Daycare,$474.71
01/04/2063,neec,Daycare,$3376.47
10/22/1931,cikluut,Daycare,$5396.87
12/08/1927,tavih,Daycare,$7574.59
11/09/2045,tilhut,Daycare,$6437.74
05/04/2024,ve,Daycare,$4705.41
10/27/2002,fipi,Daycare,$9614.59
08/01/1930,re,Daycare,$2811.56
09/22/1936,ke,Daycare,$5769.26
09/03/1925,cekun,Daycare,$4600.95
01/11/1922,ufi,Daycare,$7997.35
06/05/2027,fu,Daycare,$2181.11
02/17/1926,cednirnik,Daycare,$4283.09
01/06/2000,ramdu,Daycare,$1467.14
11/27/2064,webu,Daycare,$6651.81
05/15/2026,gushi,Daycare,$1607.45
04/27/2000,ziwresiz,Daycare,$3832.51
09/06/2018,torag,Daycare,$4208.50
02/08/2035,nivefuv,Daycare,$4426.14
10/31/2033,lekuko,Daycare,$2690.47
08/28/2003,pouv,Daycare,$9696.53
11/19/1996,emhamo,Daycare,$9430.53
06/18/2014,nugajwi,Daycare,$5147.89
07/30/1966,uduzerel,Daycare,$3104.70
08/24/1931,ra,Daycare,$7893.12
06/03/2008,mavu,Daycare,$579.53
11/20/1938,jibwi,Daycare,$723.36
09/10/2069,jehuas,Daycare,$9561.18
11/02/1949,gi,Daycare,$8665.85
11/20/1957,alo,Daycare,$1713.03
11/28/1909,va,Daycare,$5592.13
07/03/2053,kintokfuz,Daycare,$9539.05
11/09/1993,ridku,Daycare,$7773.74
09/24/1902,fa,Daycare,$9532.99
04/29/1934,gan,Daycare,$9908.85
02/16/1975,orpajre,Daycare,$2248.77
09/11/2026,egopok,Daycare,$9607.53
05/06/2007,nic,Daycare,$5509.22
04/30/1929,ejaucisid,Daycare,$1640.95
04/30/2049,siwjahbak,Daycare,$2489.76
02/16/2023,ivaera,Daycare,$4158.50
05/18/1951,pipa,Daycare,$207.94
08/29/2042,feviv,Daycare,$2938.83
05/04/1916,cibge,Daycare,$5232.89
08/24/2069,izhire,Daycare,$2618.60
02/22/2035,ubo,Daycare,$7920.35
04/11/2038,uni,Daycare,$942.12
01/20/2027,aba,Daycare,$9596.34
05/24/1930,jes,Daycare,$3966.07
02/20/2031,hugad,Daycare,$8919.30
03/01/2003,sijunuj,Daycare,$1964.13
10/03/2012,nedoridi,Daycare,$4648.52
06/07/2016,mebnu,Daycare,$9260.25
02/27/2065,jajzun,Daycare,$6146.80
02/03/1931,mofdosa,Daycare,$1030.34
10/28/1972,rapfikwo,Daycare,$6270.02
01/02/1964,mifite,Daycare,$9093.52
11/19/1970,ejzi,Daycare,$5951.00
02/03/2049,ozzaj,Daycare,$622.27
01/11/1964,kitbij,Daycare,$4288.78
12/16/2059,ru,Daycare,$4832.48
10/03/1907,kihug,Daycare,$5706.13
04/15/1972,fiuci,Daycare,$5630.43
04/14/2060,mizen,Daycare,$7925.10
07/21/2041,epa,Daycare,$6144.32
03/23/1969,mu,Daycare,$5709.41
10/12/1912,vu,Daycare,$5387.63
05/24/1930,kocwiun,Daycare,$609.85
05/05/1921,isa,Daycare,$3520.69
11/15/1962,upipudi,Daycare,$354.99
08/18/1978,re,Daycare,$3752.23
06/27/1903,hi,Daycare,$329.01
09/24/2001,tej,Daycare,$5341.00
12/19/2024,rez,Daycare,$8611.48
04/18/2038,zecwaga,Daycare,$4715.80
11/07/1977,negotacuk,Daycare,$1170.19
01/04/1925,so,Daycare,$8883.07
07/05/2006,upju,Daycare,$7168.82
06/18/2019,eli,Daycare,$6371.63
08/17/1999,hil,Daycare,$6738.72
10/14/1933,bevcidza,Daycare,$305.86
07/02/1909,impuj,Daycare,$8569.52
05/27/1923,vab,Daycare,$9944.90
08/27/2038,hov,Daycare,$2100.64
03/02/1981,kassubju,Daycare,$9888.11
07/03/2058,laku,Daycare,$2911.95
01/23/2066,sih,Daycare,$8167.11
02/04/2004,pavku,Daycare,$374.12
05/30/1978,kic,Daycare,$3293.36
01/25/1980,osen,Daycare,$6012.85
08/01/1907,balresje,Daycare,$895.83
12/20/2034,moddonpi,Daycare,$4508.65
07/23/1958,walsum,Daycare,$8632.87
04/19/1985,ofeb,Daycare,$1288.31
02/05/1936,upo,Daycare,$4953.15
07/06/2056,azoure,Daycare,$5087.51
10/08/1953,vaw,Daycare,$8235.70
11/05/2020,guwzuec,Daycare,$5063.05
02/20/2031,muk,Daycare,$6440.93
05/05/1991,ga,Daycare,$4858.92
04/23/1905,abnot,Daycare,$3503.04
11/07/2013,jezuhho,Daycare,$3494.07
01/23/2062,deis,Daycare,$439.86
09/24/1988,uwarizfin,Daycare,$8120.81
07/10/1988,cu,Daycare,$6407.23
02/04/1988,mu,Daycare,$1107.16
02/04/1992,evacoc,Daycare,$9725.36
03/30/1935,wa,Daycare,$8297.21
06/25/2014,dasnazso,Daycare,$3890.68
12/09/1981,topawaj,Daycare,$7378.59
01/21/1935,iftulim,Daycare,$3927.65
02/18/2007,hoikow,Daycare,$284.24
01/22/2059,mus,Daycare,$2542.02
10/05/1976,inwe,Daycare,$3593.79
08/23/2045,sevca,Daycare,$8722.08
07/16/1935,hi,Daycare,$6766.89
12/27/1957,wegluhdi,Daycare,$3674.42
05/31/1912,of,Daycare,$5588.87
07/30/1912,ves,Daycare,$7093.60
09/12/2008,evbifuna,Daycare,$9301.24
09/30/1991,lor,Daycare,$2457.81
11/28/1984,mav,Daycare,$1585.31
10/01/1953,uwocoku,Daycare,$4296.53
09/16/1907,se,Daycare,$6933.17
07/04/1931,iti,Daycare,$8915.70
10/21/1950,wuci,Daycare,$7510.96
05/19/2019,red,Daycare,$4602.55
05/22/2030,he,Daycare,$4576.00
08/29/1992,wobfep,Daycare,$8031.64
07/05/1945,mipati,Daycare,$5665.34
02/25/1983,va,Daycare,$5886.66
11/19/1939,pumut,Daycare,$3597.31
12/24/2012,tumuvkac,Daycare,$3278.31
02/08/1902,zahlaaj,Daycare,$7374.13
07/05/1941,wo,Daycare,$5247.19
10/31/1964,nerawtu,Daycare,$7601.29
08/19/1913,lih,Daycare,$5183.88
07/09/2066,zaruzo,Daycare,$2809.75
04/16/2002,nugeto,Daycare,$3898.43
05/03/2059,weuh,Daycare,$7903.37
12/17/2020,lis,Daycare,$5556.75
04/19/1962,akiuz,Daycare,$4629.27
01/29/2016,robepel,Daycare,$5935.31
05/16/1966,wanaor,Daycare,$7150.08
09/19/2002,fenfun,Daycare,$2723.98
10/08/1992,uc,Daycare,$2589.70
10/07/2000,sifsevo,Daycare,$2461.92
06/29/2056,apdajnet,Daycare,$8462.50
01/31/1910,kifupiot,Daycare,$9038.66
02/17/1904,ruh,Daycare,$9946.68
05/17/2058,ro,Daycare,$2239.34
02/28/2064,fekiujo,Daycare,$6310.48
02/24/2018,kisoro,Daycare,$5555.78
01/08/2024,igicifir,Daycare,$5169.04
08/17/1925,pu,Daycare,$7731.55
09/12/2024,we,Daycare,$8806.10
02/09/2006,paroli,Daycare,$7032.59
01/30/2018,kopap,Daycare,$19.17
11/29/1997,jigev,Daycare,$229.60
08/16/1913,goeli,Daycare,$9895.75
12/20/2057,eserita,Daycare,$5820.45
04/16/2010,sogluk,Daycare,$8891.06
02/25/1913,af,Daycare,$6381.74
09/20/1920,bupvewbi,Daycare,$4102.18
04/02/2065,hovza,Daycare,$5441.37
08/19/1988,du,Daycare,$3669.35
12/10/2033,pogzat,Daycare,$8669.98
04/19/1939,anvug,Daycare,$5350.31
11/04/2021,ecoola,Daycare,$5806.41
10/04/1948,ejlibu,Daycare,$7166.42
04/17/1991,fabeja,Daycare,$2630.44
02/24/2044,zulvu,Daycare,$7699.74
01/24/1906,gurlukju,Daycare,$4779.84
08/14/1905,muhoni,Daycare,$8166.83
06/02/1975,huhhija,Daycare,$6880.93
05/13/2046,tolamiz,Daycare,$6250.42
05/16/1992,juus,Daycare,$481.67
08/30/2003,ji,Daycare,$5383.17
08/10/1912,uguab,Daycare,$3025.56
06/26/1918,rubpiala,Daycare,$7602.49
03/06/2056,wo,Daycare,$9122.50
11/18/2020,voefose,Daycare,$3796.72
02/05/2015,vukwi,Daycare,$6370.19
02/23/2041,legotegor,Daycare,$7931.99
05/19/1998,zordezi,Daycare,$3066.06
04/30/2061,imlofe,Daycare,$2713.40
06/13/2018,zokkikgo,Daycare,$9201.20
